ray,radius_kpc,ref_accel_mag,ref_selfconv_rel_l2,galax-50_rel_l2,galax-50_angle_deg,galax-100_rel_l2,galax-100_angle_deg,galax-200_rel_l2,galax-200_angle_deg,galax-500_rel_l2,galax-500_angle_deg,galpy-50_rel_l2,galpy-50_angle_deg
diagonal,0.05623413251903491,1.0192025354949497,1.0504814959095647e-13,1.5710838886641815e-11,0.0,1.570998466896641e-11,0.0,1.5714640385427957e-11,0.0,1.5704384748637502e-11,0.0,4.258585856590918e-14,0.0
diagonal,0.06812920690579612,1.052267434295715,6.438606022033185e-14,1.569358886898571e-11,0.0,1.569301175812292e-11,0.0,1.5695851573813485e-11,0.0,1.5689729110378873e-11,0.0,2.5707094478805492e-14,0.0
diagonal,0.08254041852680181,1.0273533152112968,2.5307602517135044e-14,1.5672729052177743e-11,0.0,1.567263791382289e-11,1.2074182697257333e-06,1.5672850308984797e-11,0.0,1.5672040989781335e-11,0.0,9.617903376436431e-15,0.0
diagonal,0.1,0.9427604636173561,4.93276590259486e-14,1.5654128961558052e-11,8.537736462515939e-07,1.5654449753240484e-11,0.0,1.5652341014312825e-11,0.0,1.5656621016712336e-11,0.0,1.8155373503144597e-14,0.0
diagonal,0.12115276586285877,0.8186493360239092,8.297974883237973e-14,1.5638963248548345e-11,0.0,1.5639619648447478e-11,0.0,1.5635768271600263e-11,0.0,1.5643664424071298e-11,0.0,3.2351270849446553e-14,0.0
diagonal,0.1467799267622069,0.6890685615198648,9.157341084743137e-14,1.5634756388910188e-11,0.0,1.5635626994427058e-11,0.0,1.563122193897745e-11,0.0,1.564015169733899e-11,0.0,3.6333135680439375e-14,0.0
diagonal,0.1778279410038923,0.5783324767400553,8.695765791654723e-14,1.5639219894869224e-11,0.0,1.5639763189117873e-11,0.0,1.563589725882814e-11,0.0,1.564410330036439e-11,0.0,3.278497123502006e-14,0.0
diagonal,0.21544346900318823,0.4875756670912336,8.43245897968003e-14,1.563760905864199e-11,8.537736462515939e-07,1.5638318295189087e-11,0.0,1.563451232743254e-11,0.0,1.564262719804201e-11,0.0,3.351293542509492e-14,0.0
diagonal,0.2610157215682536,0.4064885870833867,1.0144740106411193e-13,1.5630870205870133e-11,0.0,1.563172530074689e-11,0.0,1.5627146359713454e-11,0.0,1.5636915940455398e-11,1.2074182697257333e-06,4.01882386722156e-14,1.2074182697257333e-06
diagonal,0.31622776601683794,0.32935160615734144,1.275574535660941e-13,1.5620189939707968e-11,8.537736462515939e-07,1.562139932466511e-11,0.0,1.5615391297178447e-11,0.0,1.5628026102022576e-11,0.0,5.0581165343304575e-14,0.0
diagonal,0.3831186849557285,0.25907988057646564,1.468614425617678e-13,1.5613282538403495e-11,0.0,1.5614809581365274e-11,1.2074182697257333e-06,1.5607905543200746e-11,0.0,1.562228421706501e-11,1.2074182697257333e-06,5.757828834365755e-14,1.2074182697257333e-06
diagonal,0.46415888336127775,0.20165652690665187,1.3942317494755084e-13,1.5616743923071955e-11,1.2074182697257333e-06,1.5618109889307328e-11,0.0,1.5611488757048593e-11,0.0,1.5625232403167057e-11,0.0,5.445704705999646e-14,0.0
diagonal,0.5623413251903491,0.15867422600050005,1.2241143320177448e-13,1.5623747449832002e-11,0.0,1.5625188257534014e-11,0.0,1.5619501792373815e-11,8.537736462515939e-07,1.5631313587898206e-11,8.537736462515939e-07,4.8524397854953743e-14,0.0
diagonal,0.6812920690579608,0.12646283183671042,1.167427463102302e-13,1.562739735330587e-11,1.2074182697257333e-06,1.5628905875321028e-11,1.2074182697257333e-06,1.5623463603685457e-11,0.0,1.56346396790806e-11,0.0,4.501709468410022e-14,1.2074182697257333e-06
diagonal,0.8254041852680182,0.10053161859623444,1.2649361056663537e-13,1.5622394396289933e-11,0.0,1.562395776839167e-11,0.0,1.5617955445450178e-11,1.2074182697257333e-06,1.563049915648349e-11,0.0,4.979018016060931e-14,0.0
diagonal,1.0,0.07846826537673239,1.4928125962503835e-13,1.5614302979295993e-11,0.0,1.561611339029648e-11,8.537736462515939e-07,1.560897989166426e-11,8.537736462515939e-07,1.5623749488378555e-11,8.537736462515939e-07,5.692903717546032e-14,1.4787793334710982e-06
diagonal,1.2115276586285877,0.06006187329885724,1.5917977836819782e-13,1.5611073406886415e-11,0.0,1.561287111594913e-11,0.0,1.5605233654018833e-11,8.537736462515939e-07,1.5621017079754786e-11,8.537736462515939e-07,6.010222851759251e-14,1.2074182697257333e-06
diagonal,1.467799267622069,0.04587451504778034,1.4528301217004565e-13,1.5618738089468755e-11,0.0,1.5620585688582444e-11,0.0,1.5613603868059963e-11,0.0,1.5627610320067788e-11,0.0,5.3345146244107294e-14,0.0
diagonal,1.7782794100389228,0.035701667527066765,1.1794686199535947e-13,1.563641449357745e-11,0.0,1.5633130006902634e-11,0.0,1.5627843047718855e-11,0.0,1.5638565677288392e-11,0.0,3.851042187242951e-14,0.0
diagonal,2.154434690031882,0.028440213336533585,1.001280689418538e-13,1.6095382644278165e-11,8.537736462515939e-07,1.5642044112712746e-11,0.0,1.563786462232815e-11,0.0,1.564634973048976e-11,0.0,4.267762387286078e-13,0.0
diagonal,2.610157215682536,0.02287852820422476,1.0104932929141871e-13,3.4316385440664824e-11,0.0,1.5641900144619155e-11,1.2074182697257333e-06,1.563791152936922e-11,0.0,1.5646940975223537e-11,0.0,1.8695170291740735e-11,0.0
diagonal,3.1622776601683795,0.0181861854515284,1.240009252302267e-13,1.3137619322982524e-10,0.0,1.5629506243876986e-11,0.0,1.5624114829345247e-11,0.0,1.5636318449804798e-11,8.537736462515939e-07,1.1579191319258826e-10,0.0
diagonal,3.831186849557285,0.014037005504429193,1.6391644546492783e-13,6.552397547071621e-09,0.0,1.5613908124293583e-11,0.0,1.56064689860879e-11,0.0,1.5622436092289055e-11,0.0,6.567983089080759e-09,0.0
diagonal,4.6415888336127775,0.010510628699556691,1.910568040035122e-13,3.0060173595206444e-08,0.0,1.560406577940178e-11,1.2074182697257333e-06,1.559545389076674e-11,0.0,1.561334819372658e-11,0.0,3.004457254635905e-08,0.0
diagonal,5.623413251903491,0.007775565350383898,1.8411745048693518e-13,8.661722723886588e-09,0.0,1.5605275699196596e-11,0.0,1.5597596469478607e-11,0.0,1.5613518844205566e-11,0.0,8.677344848751459e-09,0.0
diagonal,6.812920690579608,0.005810171302983723,1.572855956078286e-13,3.1445936090984525e-09,0.0,1.5612418681879144e-11,0.0,1.560743922693554e-11,1.2074182697257333e-06,1.5619522304245077e-11,0.0,3.1600536207559484e-09,1.2074182697257333e-06
diagonal,8.254041852680182,0.00442323573742505,1.3558987715153303e-13,3.707987041064982e-06,1.9052738927482492e-05,1.5819678978090763e-11,0.0,1.561781483323376e-11,0.0,1.56266868700991e-11,0.0,3.708002647160184e-06,1.9071858590023166e-05
diagonal,10.0,0.003408537424544089,1.2974559134287335e-13,3.0198756340903337e-05,0.00016625145554039763,1.9639710113581414e-11,0.0,1.561791530901821e-11,0.0,1.5625295111187356e-11,0.0,3.0198740744453793e-05,0.00016625145554039763
diagonal,12.115276586285876,0.0026181759132394462,1.4285989612993928e-13,8.589750259836264e-05,0.00048717793573659757,1.2132091610081257e-10,0.0,1.5606458441391028e-11,0.0,1.5614497136895645e-11,8.537736462515939e-07,8.58975181921264e-05,0.00048717793573659757
diagonal,14.677992676220676,0.0019748046601264836,1.6646896441979058e-13,2.919269932338643e-05,0.00016035269240624562,2.7028906940445186e-09,0.0,1.558820148554889e-11,0.0,1.5596945267775315e-11,0.0,2.919271492093121e-05,0.0001603572381304009
diagonal,17.78279410038923,0.0014579317679165888,1.8042619164950733e-13,0.0004885673577303866,0.002481208556691776,2.7104647239663043e-08,0.0,1.5573348585894417e-11,0.0,1.558052695537035e-11,0.0,0.0004885673421303935,0.002481208556691776
diagonal,21.54434690031882,0.0010665565364017051,1.6741240973077674e-13,9.988104113771865e-05,0.0004690528603435501,1.1682232843037048e-07,0.0,1.5571331818059082e-11,1.2074182697257333e-06,1.5573092404365758e-11,0.0,9.988102552283165e-05,0.0004690528603435501
diagonal,26.10157215682533,0.0007857483013967997,1.4085132678741713e-13,0.0014668773253084953,0.006761805839070705,5.384734279231617e-07,2.561320938754782e-06,1.5574652037611884e-11,0.0,1.5572099048216507e-11,1.2074182697257333e-06,0.001466877340949872,0.006761805677369202
diagonal,31.622776601683793,0.0005861645928551423,1.208367271763118e-13,0.0017092887768425094,0.008194942825940028,3.3540001808693504e-06,1.6086328072527303e-05,1.5477880607663646e-11,0.0,1.5572418502898258e-11,8.537736462515939e-07,0.0017092887924837553,0.008194942870414373
diagonal,38.31186849557285,0.0004395362210309433,1.2029233759459848e-13,0.0005943504787098568,0.0029793464793489125,1.57073737926111e-05,7.869551775057868e-05,1.2264350203220173e-11,0.0,1.5566765552538682e-11,8.537736462515939e-07,0.0005943504631098578,0.0029793464793489125
diagonal,46.41588833612773,0.00032633288050794507,1.4706687672464074e-13,0.004326210712674782,0.021530576897180003,3.1520082470782505e-05,0.00015618924910555573,7.527343426818871e-11,0.0,1.5553952634302438e-11,0.0,0.004326210697131983,0.02153057693103555
diagonal,56.23413251903491,0.00023652280518549743,1.9715466138386818e-13,0.006201432421275041,0.027963072908010478,4.801442194599632e-05,0.00021515095885552804,1.351104182259156e-10,0.0,1.5538612869359436e-11,0.0,0.006201432405750898,0.027963072908010478
diagonal,68.12920690579608,0.00016676648002644104,2.523704902013205e-13,0.0028444670318703053,0.010434442930278256,0.00024790365609085146,0.0009070950238172329,1.2007948868124628e-08,8.537736462515939e-07,1.5528336272513363e-11,8.537736462515939e-07,0.0028444670162778205,0.010434442930278256
diagonal,82.54041852680173,0.0001153617248083618,2.9079394304877826e-13,0.004095175309258802,0.011188328845184005,0.0001806154512750913,0.0004955543776657425,9.192809821780763e-08,0.0,1.5522298061409395e-11,0.0,0.004095175324974216,0.011188328910334881
diagonal,100.0,7.911986781693192e-05,3.0937582927551267e-13,0.008870226616413578,0.01724589237750559,0.0008167460238960696,0.001600765024617572,5.067997263013287e-07,0.0,1.551032622197134e-11,0.0,0.00887022663221269,0.01724589237750559
diagonal,121.15276586285876,5.407896424377485e-05,3.084750608753733e-13,0.008597867140984794,0.011705147752018972,0.0013502774801733804,0.0018515793614066547,2.587411412583205e-06,3.306651113363206e-06,1.5483034630420968e-11,0.0,0.008597867156784463,0.011705147752018972
diagonal,146.77992676220674,3.69030114436156e-05,2.935481883369544e-13,0.004639563251050068,0.004389295321601944,3.234939296580709e-05,3.0747706945832334e-05,9.639392659675659e-06,9.155702348202485e-06,1.544513347074065e-11,8.537736462515939e-07,0.004639563266790189,0.004389295321601944
diagonal,177.82794100389228,2.5161413893018052e-05,2.6922125516426674e-13,4.795667065410573e-05,3.146245664610197e-05,0.0032329907908417235,0.0021207182276481783,1.1315846770646205e-05,7.393896667355496e-06,1.542161971415265e-11,0.0,4.795668632343689e-05,3.146245664610197e-05
diagonal,215.44346900318823,1.7148675312638037e-05,2.287676819417694e-13,0.00018613732430243642,8.185547876348469e-05,0.005793494531861974,0.002610639621066815,6.449590047876019e-05,2.8902476314888416e-05,1.59012222289828e-11,0.0,0.00018613730863641488,8.185547876348469e-05
diagonal,261.0157215682533,1.1685317053939332e-05,1.5636047557507975e-13,0.00704833330050927,0.0021444739333895376,0.003680921991477164,0.0011315660945012997,0.00017623484716021992,5.398388553315809e-05,3.208163034909466e-11,0.0,0.007048333316288694,0.0021444739333895376
diagonal,316.22776601683796,7.961772557034227e-06,5.762647723013973e-14,0.01693454957407288,0.0034813725712954224,0.002873378520425279,0.0005992013129351197,0.00027157800347712367,5.680643120811797e-05,2.2273483484163808e-10,0.0,0.016934549590007623,0.003481372361915516
diagonal,383.1186849557285,5.424502244270168e-06,1.9410636935155212e-14,0.01879395579663759,0.002630439471428534,0.00834932964257785,0.0011813808814023776,0.0005864174012695791,8.361752913841028e-05,3.068205549612197e-09,0.0,0.018793955812601508,0.002630439471428534
diagonal,464.1588833612773,3.6957369797637506e-06,4.185027613676006e-14,0.009381772388615425,0.0009055005118762203,0.008933197344301133,0.0008614508397835978,0.001369305618971399,0.0001330490564676893,2.7527592626754387e-09,1.2074182697257333e-06,0.009381772404432045,0.0009055001093752875
diagonal,562.341325190349,2.5178974225587777e-06,8.575231591520817e-14,0.005877371966453457,0.000393457210384708,0.005451899097616337,0.000359593810998432,0.00041241672061713083,2.7320756680051265e-05,7.131027906908343e-08,8.537736462515939e-07,0.005877371950876203,0.0003934562840701332
diagonal,681.2920690579608,1.7154302390547419e-06,2.932049138121872e-13,0.023021573247606925,0.0010663270545823915,0.0006490952957032643,2.929078267548911e-05,0.0025233723827147157,0.00011436424670580736,3.511847171562219e-07,0.0,0.023021573232298205,0.0010663270545823915
diagonal,825.4041852680173,1.1687111365398711e-06,7.455021400993101e-13,0.024403280625701566,0.0007658064058584837,0.0006680551865730009,2.049056751003836e-05,0.005552387073609436,0.0001719988409356488,5.018354886203773e-07,0.0,0.024403280610414774,0.0007658073577034676
diagonal,1000.0,7.962342992113442e-07,1.3423001752296522e-12,0.006178785840886591,0.00013231563500478767,0.005401850831736099,0.00011284355706235316,0.004561661325858906,9.618888381542567e-05,1.317617217548175e-05,0.0,0.006178785856652897,0.00013231288046626887
skew,0.001,0.024582947915611584,1.9574189460017303e-13,1.5743447536954144e-11,0.0,1.574172242757358e-11,1.2074182697257333e-06,1.5750412438215928e-11,0.0,1.5731261325307747e-11,0.0,7.410710275992834e-14,1.2074182697257333e-06
skew,0.001211527658628589,0.02978130672965521,1.9129229914546866e-13,1.574607475880058e-11,8.537736462515939e-07,1.5744327238746228e-11,8.537736462515939e-07,1.5752923979441484e-11,0.0,1.5733913900002243e-11,0.0,7.647810610690791e-14,8.537736462515939e-07
skew,0.0014677992676220691,0.0360780058476444,1.9185652376364965e-13,1.574550108799493e-11,0.0,1.5743772367141053e-11,0.0,1.5752409066272866e-11,0.0,1.573348289089737e-11,0.0,7.591810976062308e-14,0.0
skew,0.0017782794100389228,0.04370439721538501,1.9438759446596381e-13,1.5745013980920967e-11,0.0,1.5743265309318222e-11,0.0,1.575189438200298e-11,0.0,1.573288241106517e-11,8.537736462515939e-07,7.55045720253247e-14,0.0
skew,0.0021544346900318843,0.05294001005525056,1.9207591691742928e-13,1.5744978706050823e-11,8.537736462515939e-07,1.5743119365548354e-11,0.0,1.5751750777857535e-11,0.0,1.5732727387667918e-11,0.0,7.526354616326512e-14,0.0
skew,0.0026101572156825357,0.06412215117952462,1.9330501253524048e-13,1.574498957159382e-11,0.0,1.574317512183076e-11,1.2074182697257333e-06,1.575191051855954e-11,0.0,1.573284436654585e-11,0.0,7.537043921344651e-14,1.2074182697257333e-06
skew,0.0031622776601683794,0.07765707809998618,1.929890890069226e-13,1.5744628143186684e-11,0.0,1.5742905097081567e-11,0.0,1.5751671815865062e-11,0.0,1.5732555757963472e-11,0.0,7.492255462684586e-14,0.0
skew,0.003831186849557285,0.09403272387164492,1.9177326455265403e-13,1.5745676643577767e-11,0.0,1.5744075188830282e-11,0.0,1.5752757407026204e-11,0.0,1.5733463479936953e-11,0.0,7.59752615096811e-14,1.2074182697257333e-06
skew,0.004641588833612777,0.11383267708843409,1.93827508434094e-13,1.5744068604750787e-11,8.537736462515939e-07,1.5742379304386816e-11,0.0,1.575098158372878e-11,8.537736462515939e-07,1.57320277787416e-11,8.537736462515939e-07,7.454984453535793e-14,0.0
skew,0.005623413251903491,0.13775058249379518,1.9399245170515485e-13,1.5744471170865023e-11,0.0,1.574275895569754e-11,0.0,1.5751504294461883e-11,0.0,1.573249947891928e-11,1.2074182697257333e-06,7.50029046256239e-14,0.0
skew,0.006812920690579608,0.16660312373392236,1.902516974462049e-13,1.574439624447165e-11,0.0,1.5742588485765918e-11,0.0,1.5751212959619937e-11,0.0,1.5732319768239982e-11,0.0,7.476507715485461e-14,0.0
skew,0.008254041852680182,0.20133793522869017,1.9323593454432817e-13,1.574442073172654e-11,0.0,1.574264085492094e-11,1.2074182697257333e-06,1.5751178494154934e-11,0.0,1.573236879052039e-11,1.2074182697257333e-06,7.480890771917283e-14,0.0
skew,0.01,0.24302959989167247,1.8988791305625038e-13,1.574304936889034e-11,0.0,1.574124650852701e-11,0.0,1.5749834956170047e-11,0.0,1.5731060744721958e-11,0.0,7.346545304586601e-14,8.537736462515939e-07
skew,0.012115276586285882,0.2928514441112796,1.8955149683502115e-13,1.574234988574416e-11,0.0,1.5740968677539053e-11,0.0,1.5749430858094638e-11,0.0,1.5730833675893595e-11,0.0,7.299773554047528e-14,0.0
skew,0.01467799267622069,0.35200189670518295,1.8613902870197574e-13,1.5741919378222285e-11,8.537736462515939e-07,1.5740233863073583e-11,1.2074182697257333e-06,1.5748490213699718e-11,8.537736462515939e-07,1.5729998004999957e-11,0.0,7.235641010657287e-14,0.0
skew,0.01778279410038923,0.421550312872512,1.845018079801918e-13,1.5740310094217006e-11,0.0,1.57388125503022e-11,0.0,1.574699350429503e-11,0.0,1.5729022066716063e-11,0.0,7.071618870167265e-14,0.0
skew,0.021544346900318832,0.5021477415951311,1.8102022208430913e-13,1.57370713303447e-11,0.0,1.5735459940974128e-11,0.0,1.5743451233474414e-11,1.2074182697257333e-06,1.5725947791966345e-11,0.0,6.793383523024234e-14,0.0
skew,0.026101572156825358,0.5935263018839584,1.6887656880578087e-13,1.5736292284651597e-11,0.0,1.5734947309402452e-11,0.0,1.5742558032723477e-11,0.0,1.5725619179602723e-11,0.0,6.673109795756026e-14,0.0
skew,0.03162277660168379,0.6937012096591528,1.629011953604898e-13,1.5731047298089058e-11,0.0,1.5729540762941307e-11,0.0,1.5736743007101623e-11,0.0,1.5720885403863472e-11,0.0,6.171033986657535e-14,0.0
skew,0.03831186849557287,0.7978337455337632,1.4761215139738063e-13,1.572544634678795e-11,0.0,1.5724214141905068e-11,0.0,1.573071169238894e-11,0.0,1.5716279283537842e-11,0.0,5.612646153881536e-14,0.0
skew,0.046415888336127774,0.8969031946151739,1.2496828579514132e-13,1.5717579888722763e-11,8.537736462515939e-07,1.5716609458688987e-11,8.537736462515939e-07,1.5721910886851812e-11,0.0,1.5709786363423517e-11,0.0,4.830343130639093e-14,0.0
skew,0.05623413251903491,0.9768150056432918,9.875676453325147e-14,1.5707003982414433e-11,0.0,1.570610187251246e-11,8.537736462515939e-07,1.571046045995218e-11,0.0,1.5700993308131243e-11,8.537736462515939e-07,3.773658406764099e-14,0.0
skew,0.06812920690579612,1.0194105807931508,5.847669904763776e-14,1.5692526791845793e-11,1.2074182697257333e-06,1.5691961411430532e-11,0.0,1.5694457086259112e-11,0.0,1.5688943547927937e-11,1.2074182697257333e-06,2.361835991963668e-14,0.0
skew,0.08254041852680181,1.0075530723998727,1.8078050352898208e-14,1.5673468155211603e-11,0.0,1.5673389706785835e-11,0.0,1.5673734848821405e-11,1.2074182697257333e-06,1.5672566694419023e-11,0.0,7.355958214402041e-15,0.0
skew,0.1,0.9351697676930703,4.343205744597412e-14,1.5654487095145776e-11,0.0,1.5654992810967648e-11,0.0,1.5653082600887447e-11,8.537736462515939e-07,1.5656880396311756e-11,0.0,1.6134332943709267e-14,0.0
skew,0.12115276586285877,0.8171827284142471,8.151119636952996e-14,1.5638436045484716e-11,0.0,1.563902368202572e-11,0.0,1.5635264612426896e-11,0.0,1.564317869398961e-11,8.537736462515939e-07,3.1887740096651857e-14,0.0
skew,0.1467799267622069,0.6866258757587518,9.905822003216985e-14,1.563187977260363e-11,0.0,1.5632334018411533e-11,0.0,1.5628105293600534e-11,0.0,1.563760209443124e-11,0.0,3.8653487312335467e-14,0.0
skew,0.1778279410038923,0.5729837626204511,9.34620641148009e-14,1.5635209808084338e-11,0.0,1.563567917196739e-11,0.0,1.563144797242291e-11,0.0,1.5640551263727638e-11,0.0,3.559009857140927e-14,0.0
skew,0.21544346900318823,0.48259688135696294,8.408131325606141e-14,1.5637291380325936e-11,8.537736462515939e-07,1.563790116742426e-11,0.0,1.5633989984740936e-11,0.0,1.5642261448998803e-11,1.2074182697257333e-06,3.337373853570054e-14,8.537736462515939e-07
skew,0.2610157215682536,0.4049997775257885,9.509148157769178e-14,1.563216559947919e-11,0.0,1.563311621746824e-11,1.2074182697257333e-06,1.56286272623015e-11,0.0,1.563789597027674e-11,0.0,3.824011515470424e-14,0.0
skew,0.31622776601683794,0.33115912013035675,1.2197532535231094e-13,1.5622627604974805e-11,8.537736462515939e-07,1.5623850103153525e-11,0.0,1.561819783681417e-11,0.0,1.563033067474881e-11,0.0,4.7452104872199064e-14,0.0
skew,0.3831186849557285,0.2613931430209992,1.4483684459047572e-13,1.5614063593429257e-11,0.0,1.5615355318829708e-11,0.0,1.560853824744745e-11,0.0,1.5622936995363875e-11,1.2074182697257333e-06,5.630376656584441e-14,0.0
skew,0.46415888336127775,0.20209335494016578,1.4857696830938425e-13,1.561148664299938e-11,0.0,1.5613148495365384e-11,1.2074182697257333e-06,1.560596224356695e-11,0.0,1.562079276079085e-11,0.0,5.860276019441926e-14,0.0
skew,0.5623413251903491,0.15743526014214085,1.32406863796001e-13,1.5618334717128427e-11,0.0,1.561986193598395e-11,0.0,1.5613368219242122e-11,0.0,1.5626713771411425e-11,0.0,5.25655914667104e-14,0.0
skew,0.6812920690579608,0.12523585377303886,1.1425032080145947e-13,1.5625706769126274e-11,1.7075472925031877e-06,1.5627158305278107e-11,1.2074182697257333e-06,1.5621526076551438e-11,1.7075472925031877e-06,1.5633255966963764e-11,1.7075472925031877e-06,4.566849152286226e-14,1.2074182697257333e-06
skew,0.8254041852680182,0.10046321631801022,1.172112328835451e-13,1.5627694568644703e-11,1.2074182697257333e-06,1.562921560172708e-11,0.0,1.562356871002333e-11,1.2074182697257333e-06,1.5635071888721863e-11,1.2074182697257333e-06,4.3656252525506684e-14,0.0
skew,1.0,0.07947891100495022,1.3262867999500851e-13,1.5619136351568387e-11,8.537736462515939e-07,1.5620981256227338e-11,8.537736462515939e-07,1.561453571980703e-11,0.0,1.5627803020591615e-11,0.0,5.167834692921722e-14,8.537736462515939e-07
skew,1.2115276586285877,0.0611910614008275,1.5633208092625776e-13,1.561156178439287e-11,0.0,1.5613484967988663e-11,0.0,1.5605815066456472e-11,0.0,1.562143743468354e-11,0.0,5.89802168479058e-14,0.0
skew,1.467799267622069,0.04626243831572333,1.6147886289902908e-13,1.5612108975057584e-11,1.2074182697257333e-06,1.561401202419078e-11,0.0,1.5606122108733876e-11,0.0,1.562181206867949e-11,1.2074182697257333e-06,5.84581399943627e-14,1.2074182697257333e-06
skew,1.7782794100389228,0.035326883874892884,1.3821897566093357e-13,1.5626698183025455e-11,0.0,1.5623691095142577e-11,0.0,1.5616994615805095e-11,0.0,1.5630394678047344e-11,0.0,4.575450016825597e-14,0.0
skew,2.154434690031882,0.02783337404346869,1.088688407492547e-13,1.6090728068508358e-11,0.0,1.5636265124066622e-11,0.0,1.5631425823506955e-11,0.0,1.5641387906117266e-11,0.0,4.2165049715964415e-13,0.0
skew,2.610157215682536,0.022525242680487723,9.096604694526857e-14,3.4513246460527835e-11,0.0,1.564465277968662e-11,0.0,1.5641090426625554e-11,0.0,1.5649179981373738e-11,1.2074182697257333e-06,1.887324501261752e-11,0.0
skew,3.1622776601683795,0.018300553784387563,9.481038371957929e-14,1.3327060253923038e-10,0.0,1.5643145906922048e-11,8.537736462515939e-07,1.5639135787706547e-11,8.537736462515939e-07,1.5647851219844592e-11,0.0,1.1765720947490925e-10,0.0
skew,3.831186849557285,0.014523469259444923,1.2334289873997698e-13,6.307630860982993e-09,0.0,1.5630943380225072e-11,0.0,1.562561248302628e-11,0.0,1.5637134214090874e-11,0.0,6.323239689947586e-09,0.0
skew,4.6415888336127775,0.011058331924830925,1.6325504253499618e-13,2.8420143436992022e-08,1.2074182697257333e-06,1.5615331792025197e-11,0.0,1.5607984372257724e-11,0.0,1.562317331639799e-11,0.0,2.8404525049604664e-08,0.0
skew,5.623413251903491,0.008119873370454916,1.868966054883197e-13,7.891294872911214e-09,0.0,1.560341128229047e-11,1.2074182697257333e-06,1.5595314306156692e-11,1.7075472925031877e-06,1.5611881010017527e-11,0.0,7.906929180526812e-09,0.0
skew,6.812920690579608,0.005920772073353169,1.8058486299327286e-13,4.1018383202905186e-09,0.0,1.5605497281421284e-11,0.0,1.5599200679096688e-11,0.0,1.561361648321096e-11,0.0,4.117428010411186e-09,0.0
skew,8.254041852680182,0.004416324904779688,1.5127825605952403e-13,3.7108325909309934e-06,1.4614250772341616e-05,1.5814859006701186e-11,0.0,1.5611471842291652e-11,0.0,1.5621852102255896e-11,0.0,3.710848223462438e-06,1.4564287375591707e-05
skew,10.0,0.0033905418586533554,1.2495442807744074e-13,3.035269949918767e-05,0.00013146728083039002,1.967647528350514e-11,0.0,1.5619341513200876e-11,0.0,1.56263569642983e-11,0.0,3.0352683875062967e-05,0.00013146728083039002
skew,12.115276586285876,0.002640573769466088,1.1589448144041437e-13,8.516291168241964e-05,0.00040088923149730264,1.1996230569452547e-10,0.0,1.5619956240138013e-11,0.0,1.5625161000374723e-11,0.0,8.516292729983336e-05,0.00040088923149730264
skew,14.677992676220676,0.00203852876445436,1.2641340559820388e-13,2.827586144567679e-05,0.00013603430327957096,2.6176489438695867e-09,1.2074182697257333e-06,1.5606803513955407e-11,0.0,1.561147483958623e-11,0.0,2.8275877059969216e-05,0.00013603430327957096
skew,17.78279410038923,0.0015300642083653604,1.510898237833247e-13,0.00046552247352542656,0.002128266423048257,2.5822715459162585e-08,0.0,1.5587221287651835e-11,0.0,1.559172329426825e-11,0.0,0.0004655224579134645,0.002128266423048257
skew,21.54434690031882,0.001114620590170594,1.6747881960637933e-13,9.557297186052042e-05,0.0003936285410764045,1.1176644639924979e-07,0.0,1.557320678169906e-11,1.2074182697257333e-06,1.55756688628224e-11,0.0,9.557295623300265e-05,0.0003936303928926433
skew,26.10157215682533,0.0008045628271388344,1.545176532195152e-13,0.0014325618571327772,0.005445031643789978,5.258347685132618e-07,2.091309789151873e-06,1.5567812002854346e-11,8.537736462515939e-07,1.556746421450618e-11,0.0,0.0014325618727899145,0.005445031777660538
skew,31.622776601683793,0.0005901530027485978,1.2842386680446639e-13,0.0016977433694234214,0.006568992195490705,3.3312210679968628e-06,1.2919939687890481e-05,1.547522124834225e-11,8.537736462515939e-07,1.5570011871030017e-11,1.4787793334710982e-06,0.0016977433850834656,0.006568992195490705
skew,38.31186849557285,0.00044260955122237043,1.0488063856168819e-13,0.0005902386968389177,0.0024878407365985004,1.559811794580168e-05,6.570729843325874e-05,1.2290718740472692e-11,8.537736462515939e-07,1.5572708953943172e-11,8.537736462515939e-07,0.0005902386812211915,0.002487840883096909
skew,46.41588833612773,0.0003347116899345401,1.0573218405719945e-13,0.0042179040172804876,0.019025514337964792,3.073093100823738e-05,0.0001380290866014628,7.296515711512733e-11,8.537736462515939e-07,1.5571439202083828e-11,0.0,0.0042179040017253965,0.019025514337964792
skew,56.23413251903491,0.0002493843969132512,1.380579171197699e-13,0.005881577830376396,0.026177672505970594,4.553791592765616e-05,0.00020147791822031484,1.2733124893109196e-10,0.0,1.5563211826271022e-11,0.0,0.005881577814846029,0.026177672533816063
skew,68.12920690579608,0.00017938997937322595,2.009870740194549e-13,0.002644310031894622,0.010284969351142821,0.00023045853977816537,0.0008942385392195371,1.1163999808034779e-08,0.0,1.555067189593242e-11,0.0,0.0026443100163026905,0.010284969351142821
skew,82.54041852680173,0.00012402958226450219,2.6581489413312826e-13,0.0038089445861749015,0.011240892819182056,0.00016799283656931838,0.0004977427134684215,8.550203159312388e-08,0.0,1.55337421085644e-11,0.0,0.003808944601882803,0.011240892884028278
